gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Fibro	Mac
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.937	0.468
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.937	0.468
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.786	0.505
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.786	0.505
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0E7C1314F	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.077	0.106
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.077	0.106
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0E7C1314F	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.137	0.277
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	0.137	0.277
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.003	0.038
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.003	0.038
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.838	0.609
BMPR1A	P36894	True	BMR1A_HUMAN	MIS receptor 1	CPI-CS07557A266	0.838	0.609
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.526	0.156
BMPR1B	O00238	True	BMR1B_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.526	0.156
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.478	0.147
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.81	0.736
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.81	0.736
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.81	0.736
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.653	0.484
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.653	0.484
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.653	0.484
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.653	0.484
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.653	0.484
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.653	0.484
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.48	0.62
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.48	0.62
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.48	0.62
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.154	0.114
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.154	0.114
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.154	0.114
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.154	0.114
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.338	0.486
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.191	0.124
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.488	0.21
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.488	0.21
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.488	0.21
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.181	0.225
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.181	0.225
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.181	0.225
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.181	0.225
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.181	0.225
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0F6472748	0.181	0.225
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.243	0.139
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS00BF6CD40	0.141	0.183
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS00BF6CD40	0.049	0.031
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS0558AB6A5	0.046	0.168
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS0558AB6A5	0.04	0.04
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.133	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.133	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0F6472748	0.133	0.0
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.283	0.344
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.002	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.002	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 3	CPI-CS0D4BB4458	0.002	0.0
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-CS06D50EBF8	0.94	0.186
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-CS0BAF97962	1.129	0.304
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.835	0.333
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.082	0.058
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.082	0.058
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	1.57	1.088
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	1.57	1.088
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	1.57	1.088
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	1.57	1.088
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.484	0.345
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.001	0.0
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.303	0.64
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC01C699B73	0.012	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC00A0B0892	0.013	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.122	0.082
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0DA298BEC	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC067433F6B	0.444	0.075
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0B6F1A278	0.831	0.596
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.433	0.192
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	0.432	0.151
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	0.698	0.079
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	0.829	0.389
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC04936738A	0.011	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC02B111AB0	0.15	0.042
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	0.18	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	0.523	0.248
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D6C777F2	0.004	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0F74C069F	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC041DEF0FB	0.365	0.111
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0C907A888	0.012	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC08B1D5269	0.037	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC0F8101D41	0.246	0.042
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC087556B01	0.473	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC08E75294D	0.447	0.158
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0017F527E	0.762	0.307
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC00C0800EB	0.94	1.406
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0A3F146C2	1.028	1.708
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC015980AEB	1.022	0.252
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0F94B2CF9	0.063	0.035
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC05565E8CE	0.18	0.085
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC067EE23E1	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC09DFB2ACA	0.015	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC05D8C0EF5	0.008	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0725E3A76	0.022	0.116
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0C9CBDD21	0.323	0.185
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0147A8A42	0.102	0.121
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC02131C05A	0.096	0.072
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0BF16A11C	0.029	0.087
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06B4C6DD5	0.008	0.034
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC07E0348EF	0.012	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC05CE52A12	0.013	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.122	0.082
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0CF621D48	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A8902C85	0.444	0.075
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0A0532ADC	0.831	0.596
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.433	0.192
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.432	0.151
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC0681D30FE	0.698	0.079
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.829	0.389
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.011	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.15	0.042
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.18	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECFACED2	0.523	0.248
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.004	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0CBC30AB7	0.001	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.365	0.111
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.012	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.037	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.246	0.042
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.473	0.32
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.447	0.158
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.762	0.307
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0082A7233	0.94	1.406
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	1.028	1.708
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	1.022	0.252
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.063	0.035
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.18	0.085
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.015	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.008	0.0
